Ch,Circ,action,location,person,Author,Novel
0.24852536374360992,0.2788045615414864,0.05426661423515533,0.17695635076681085,0.24144710971293748,Васильев,Глухомань
0.22365393465255407,0.26783248964565115,0.06350667280257709,0.184537505752416,0.2604693971468017,Васильев,Глухомань
0.21390999415546463,0.26125073056691994,0.05201636469900643,0.18351841028638224,0.28930450029222676,Васильев,Глухомань
0.23870967741935484,0.27373271889400924,0.06129032258064516,0.18202764976958524,0.24423963133640553,Васильев,Глухомань
0.24444444444444444,0.22469135802469137,0.06296296296296296,0.1845679012345679,0.2833333333333333,Васильев,Глухомань
0.24189760450915923,0.24377642085486143,0.058713010803193987,0.19116956317519962,0.2644434006575857,Васильев,Глухомань
0.24008036162732296,0.26971371170266195,0.05675539929683576,0.18181818181818182,0.25163234555499747,Васильев,Глухомань
0.25302663438256656,0.22639225181598063,0.06941081517352704,0.17393058918482648,0.2772397094430993,Васильев,Глухомань
0.2648716343143394,0.1897307451471509,0.06449592986850344,0.18534752661239826,0.29555416405760804,Васильев,Глухомань
0.24444444444444444,0.18984126984126984,0.07809523809523809,0.18476190476190477,0.3028571428571429,Васильев,Глухомань
0.24686431014823262,0.21835803876852908,0.05758266818700114,0.17103762827822122,0.30615735461801596,Васильев,Глухомань
0.21272365805168986,0.23260437375745527,0.06759443339960239,0.1993041749502982,0.28777335984095426,Васильев,Глухомань
0.2573340195573855,0.2413793103448276,0.05764282038085435,0.1770458054554812,0.26659804426145134,Васильев,Глухомань
0.22505694760820047,0.24646924829157174,0.06104783599088838,0.18633257403189066,0.28109339407744877,Васильев,Глухомань
0.25443786982248523,0.20069033530571992,0.08037475345167652,0.16568047337278108,0.2988165680473373,Васильев,Глухомань
0.24724986904138294,0.2215819800942902,0.05552645364064956,0.18648507071765322,0.2891566265060241,Васильев,Глухомань
0.23407407407407407,0.24493827160493828,0.0671604938271605,0.17679012345679013,0.277037037037037,Васильев,Глухомань
0.23776824034334765,0.26008583690987125,0.06781115879828326,0.17639484978540773,0.25793991416309014,Васильев,Глухомань
0.216548463356974,0.26713947990543735,0.06052009456264775,0.1673758865248227,0.28841607565011823,Васильев,Глухомань
0.25513784461152883,0.2025062656641604,0.07518796992481203,0.17694235588972432,0.29022556390977444,Васильев,Глухомань
0.23005968529571352,0.19424850786760717,0.07216494845360824,0.20401519262072706,0.299511665762344,Васильев,Глухомань
0.21638074156059767,0.2119535141117875,0.07249584947426674,0.1953514111787493,0.3038184836745988,Васильев,Глухомань
0.2331316891577478,0.1986970684039088,0.07352256863657515,0.18892508143322476,0.3057235923685435,Васильев,Глухомань
0.23633351739370514,0.19491993373826616,0.05963556046383214,0.19105466593042517,0.3180563224737714,Васильев,Глухомань
0.2713619886069394,0.1931641636457794,0.06628689798032107,0.16882444329363025,0.3003625064733299,Васильев,Глухомань
0.20930232558139536,0.20964942728219368,0.06768483165567511,0.17979868101353697,0.33356473446719886,Васильев,Глухомань
0.26459293394777267,0.206605222734255,0.07334869431643626,0.19508448540706605,0.26036866359447003,Васильев,Жила-была Клавочка
0.24107536359629794,0.21110621419127368,0.06831203173204055,0.19524019391802555,0.2842661965623623,Васильев,Жила-была Клавочка
0.25577100646352724,0.19529085872576177,0.07756232686980609,0.17543859649122806,0.29593721144967683,Васильев,Жила-была Клавочка
0.2415532022188603,0.17549167927382753,0.08925869894099848,0.18709026727181038,0.3066061522945033,Васильев,Жила-была Клавочка
0.2637159981558322,0.1954817888427847,0.07007837713231904,0.1715076071922545,0.2992162286768096,Васильев,Жила-была Клавочка
0.2547606793618116,0.2094698919197118,0.05970149253731343,0.159547092125579,0.31652084405558417,Васильев,Жила-была Клавочка
0.2730560578661845,0.15687160940325498,0.07142857142857142,0.16410488245931285,0.3345388788426763,Васильев,Жила-была Клавочка
0.24835454146555508,0.19964896884598507,0.0776656428258008,0.17946467749012726,0.2948661693725318,Васильев,Завтра была война…
0.21763931548924967,0.22641509433962265,0.08644142167617376,0.18209741114523914,0.28740675734971477,Васильев,Завтра была война…
0.20707596253902186,0.19979188345473464,0.0764828303850156,0.17950052029136315,0.33714880332986474,Васильев,Завтра была война…
0.24436429215509467,0.18755635707844906,0.09467989179440937,0.17132551848512173,0.30207394048692515,Васильев,Завтра была война…
0.2579864472410455,0.17860600193610843,0.0866408518877057,0.1602129719264279,0.3165537270087125,Васильев,Завтра была война…
0.2585258525852585,0.16501650165016502,0.06875687568756876,0.18206820682068206,0.3256325632563256,Васильев,Завтра была война…
0.25570416994492523,0.12745869394177814,0.07317073170731707,0.14870180959874116,0.3949645948072384,Васильев,Завтра была война…
0.24855072463768116,0.14420289855072463,0.08478260869565217,0.16014492753623188,0.36231884057971014,Васильев,Завтра была война…
0.25653798256537985,0.15379825653798257,0.08032378580323786,0.17496886674968867,0.3343711083437111,Васильев,Завтра была война…
0.25375453133091663,0.16623511134127394,0.07509062661833248,0.17244950802692904,0.3324702226825479,Васильев,Завтра была война…
0.2533783783783784,0.1735641891891892,0.059966216216216214,0.19341216216216217,0.31967905405405406,Васильев,Завтра была война…
0.19191576086956522,0.250679347826087,0.07269021739130435,0.21025815217391305,0.27445652173913043,Гоголь,Вий
0.19773733398917856,0.2511067388096409,0.07452041318248893,0.18986719134284308,0.2867683226758485,Гоголь,Вий
0.13148572619295687,0.38132944363409044,0.05876224213377787,0.17607834965617836,0.25234423838299647,Гоголь,Выбранные места из переписки с друзьями
0.1764489420423183,0.33505059797608094,0.07470101195952161,0.1828886844526219,0.23091076356945722,Гоголь,Выбранные места из переписки с друзьями
0.19472718171199732,0.32988486567662273,0.06390789254129818,0.18354747205072586,0.22793258801935593,Гоголь,Выбранные места из переписки с друзьями
0.2007398753894081,0.3130841121495327,0.06658878504672897,0.18574766355140188,0.23383956386292834,Гоголь,Выбранные места из переписки с друзьями
0.21752388696889613,0.28359422646879445,0.0705427932506607,0.1817442569627973,0.2465948363488514,Гоголь,Выбранные места из переписки с друзьями
0.21365723029839326,0.263389441469013,0.07861514919663351,0.18936495791889824,0.254973221117062,Гоголь,Выбранные места из переписки с друзьями
0.20327145745267414,0.28469031428046315,0.08491086197390185,0.18323837529865833,0.24388899099430253,Гоголь,Выбранные места из переписки с друзьями
0.17819148936170212,0.3528368794326241,0.06170212765957447,0.18209219858156028,0.225177304964539,Гоголь,Выбранные места из переписки с друзьями
0.18909043455565705,0.35429988255252515,0.049849928226543126,0.18400104397755448,0.2227587106877202,Гоголь,Выбранные места из переписки с друзьями
0.23061728395061729,0.20444444444444446,0.08518518518518518,0.1654320987654321,0.314320987654321,Гоголь,Записки сумасшедшего
0.19727891156462585,0.2696793002915452,0.06754130223517979,0.21428571428571427,0.2512147716229349,Гоголь,Коляска
0.2041559554413025,0.292630676949443,0.07326478149100257,0.20051413881748073,0.2294344473007712,Гоголь,Мертвые души Том первый
0.22316200390370852,0.23975276512687052,0.08880936890045543,0.1792452830188679,0.2690305790500976,Гоголь,Мертвые души Том первый
0.25168450257629804,0.2227506936187079,0.06738010305192231,0.1823226317875545,0.27586206896551724,Гоголь,Мертвые души Том первый
0.25059008654602677,0.2049567269866247,0.07867820613690008,0.17820613690007867,0.2875688434303698,Гоголь,Мертвые души Том первый
0.2664015904572565,0.176441351888668,0.08449304174950298,0.16053677932405566,0.3121272365805169,Гоголь,Мертвые души Том первый
0.2284313725490196,0.23758169934640522,0.07156862745098039,0.18235294117647058,0.2800653594771242,Гоголь,Мертвые души Том первый
0.2244207237698516,0.27987503254360846,0.07498047383493882,0.18380630044259308,0.23691746940900807,Гоголь,Мертвые души Том первый
0.23696834026223218,0.2513591301566997,0.06395906619763352,0.177486408698433,0.2702270546850016,Гоголь,Мертвые души Том первый
0.23092142453363482,0.2312040700960995,0.08648954211418881,0.1749576031656303,0.2764273600904466,Гоголь,Мертвые души Том первый
0.23826162917667612,0.2607556234985805,0.07840139768508408,0.1782048482201354,0.2443765014195239,Гоголь,Мертвые души Том первый
0.22695924764890282,0.2541274817136886,0.09049111807732498,0.18328108672936258,0.245141065830721,Гоголь,Мертвые души Том первый
0.23031622071437716,0.26577902957367816,0.07054154397644348,0.19126872359493022,0.242094482140571,Гоголь,Мертвые души Том первый
0.17798972853998532,0.30432868672046953,0.0677916360968452,0.19398385913426267,0.2559060895084373,Гоголь,Невский проспект
0.20958587344965315,0.23649358839604792,0.08892158923691403,0.18520075677948286,0.279798192137902,Гоголь,Нос
0.14493996569468268,0.3713550600343053,0.04373927958833619,0.19039451114922812,0.24957118353344768,Гоголь,Ночь на вилле
0.21890547263681592,0.2099502487562189,0.08059701492537313,0.18358208955223881,0.30696517412935326,Гоголь,"Повесть о том, как поссорился Иван Иванович с Иваном Никифоровичем"
0.17992083483267363,0.2716804605973372,0.06729039222741993,0.19287513494062614,0.28823317740194315,Гоголь,"Повесть о том, как поссорился Иван Иванович с Иваном Никифоровичем"
0.20727059513339197,0.24215772500732924,0.08062151861624157,0.18147170917619465,0.2884784520668426,Гоголь,"Повесть о том, как поссорился Иван Иванович с Иваном Никифоровичем"
0.2144026186579378,0.26104746317512273,0.07337697763229678,0.19994544462629568,0.251227495908347,Гоголь,Портрет
0.17684797768479776,0.304881450488145,0.07698744769874477,0.18354253835425383,0.25774058577405856,Гоголь,Портрет
0.17388493859082094,0.37789269553975435,0.049773755656108594,0.18332255979314802,0.21512605042016808,Гоголь,Рим
0.19841639496972518,0.26455519329296695,0.07405682347461574,0.1944573823940382,0.26851420586865393,Гоголь,Старосветские помещики
0.18514044095439444,0.2962851102385986,0.0691633947447901,0.18846270009060706,0.26094835397160976,Гоголь,Тарас Бульба
0.21225126804525946,0.2543893874365977,0.07296137339055794,0.19352321498244246,0.2668747561451424,Гоголь,Тарас Бульба
0.20346320346320346,0.26515151515151514,0.06493506493506493,0.19047619047619047,0.275974025974026,Гоголь,Тарас Бульба
0.19141428991473097,0.28168185827697734,0.06380476330491032,0.19317847691855336,0.269920611584828,Гоголь,Тарас Бульба
0.20504731861198738,0.2501577287066246,0.06498422712933755,0.19842271293375394,0.28138801261829655,Гоголь,Тарас Бульба
0.21830020562028787,0.2529129540781357,0.0568882796435915,0.19533927347498287,0.27655928718300204,Гоголь,Тарас Бульба
0.1971201588877855,0.2830188679245283,0.06107249255213505,0.18445878848063554,0.2743296921549156,Гоголь,Тарас Бульба
0.24415832141154029,0.24225083452551263,0.08551899539024002,0.19376887617230965,0.2343029725003974,Гоголь,Шинель
0.20375586854460093,0.27386541471048514,0.056025039123630674,0.19436619718309858,0.27198748043818466,Гончаров,Обрыв
0.2396551724137931,0.15560344827586206,0.0728448275862069,0.17413793103448275,0.3577586206896552,Гончаров,Обрыв
0.2234769687964339,0.19524517087667162,0.06478454680534919,0.19167904903417535,0.32481426448737,Гончаров,Обрыв
0.2203742203742204,0.22185922185922186,0.054648054648054646,0.2177012177012177,0.2854172854172854,Гончаров,Обрыв
0.19797131864288212,0.2679258481986709,0.046169989506820566,0.19342427422175587,0.2945085694298706,Гончаров,Обрыв
0.22345541990381057,0.1416944136145024,0.07473177950425453,0.17869034406215317,0.3814280429152793,Гончаров,Обрыв
0.21247449723112796,0.232293791897406,0.06965899154765375,0.18566015738851646,0.2999125619352958,Гончаров,Обрыв
0.2252410166520596,0.1656441717791411,0.0775635407537248,0.1866783523225241,0.3448729184925504,Гончаров,Обрыв
0.2220502901353965,0.19806576402321083,0.061895551257253385,0.1678916827852998,0.35009671179883944,Гончаров,Обрыв
0.26499143346659054,0.13649343232438607,0.07252998286693318,0.15762421473443747,0.3683609366076528,Гончаров,Обрыв
0.23595505617977527,0.14775280898876406,0.08258426966292134,0.151123595505618,0.38258426966292136,Гончаров,Обрыв
0.2158790170132325,0.24196597353497165,0.057088846880907373,0.18941398865784498,0.2956521739130435,Гончаров,Обрыв
0.24234234234234234,0.15405405405405406,0.05630630630630631,0.17657657657657658,0.3707207207207207,Гончаров,Обрыв
0.2279816513761468,0.17522935779816515,0.06192660550458716,0.1596330275229358,0.37522935779816513,Гончаров,Обрыв
0.23194050991501416,0.2043201133144476,0.06657223796033994,0.1795325779036827,0.3176345609065156,Гончаров,Обрыв
0.2276451727823299,0.1991449946562166,0.0641254007837549,0.17848236551478447,0.33060206626291416,Гончаров,Обрыв
0.271259418729817,0.12109795479009688,0.07534983853606028,0.16953713670613563,0.3627556512378902,Гончаров,Обрыв
0.2402948402948403,0.13513513513513514,0.07321867321867322,0.17248157248157248,0.37886977886977885,Гончаров,Обрыв
0.2279050736497545,0.19803600654664485,0.05237315875613748,0.1820785597381342,0.339607201309329,Гончаров,Обрыв
0.23976608187134502,0.17000835421888053,0.06934001670843776,0.18755221386800333,0.3333333333333333,Гончаров,Обрыв
0.24082167832167833,0.1555944055944056,0.07167832167832168,0.17132867132867133,0.3605769230769231,Гончаров,Обрыв
0.22716981132075473,0.2018867924528302,0.062264150943396226,0.17849056603773586,0.330188679245283,Гончаров,Обрыв
0.2292426083434589,0.1798298906439854,0.0639935196435804,0.2012960712839206,0.32563791008505466,Гончаров,Обрыв
0.2122886866059818,0.21749024707412223,0.07574772431729519,0.16612483745123538,0.3283485045513654,Гончаров,Обрыв
0.2242110221384833,0.16015073009891662,0.05793688177107866,0.1700423928403203,0.3876589731512011,Гончаров,Обрыв
0.2347172278522393,0.19025825433148089,0.06440013076168682,0.19875776397515527,0.31186662307943774,Гончаров,Обрыв
0.2370299857210852,0.15801999048072346,0.06663493574488338,0.19752498810090433,0.3407900999524036,Гончаров,Обрыв
0.22568881685575365,0.1580226904376013,0.07698541329011345,0.16572123176661263,0.373581847649919,Гончаров,Обрыв
0.2696122633002705,0.15238954012623984,0.07168620378719567,0.1623083859332732,0.3440036068530207,Гончаров,Обрыв
0.2101256185763228,0.18157594213932243,0.05405405405405406,0.19299581271412258,0.36124857251617815,Гончаров,Обрыв
0.21035747021081577,0.22868927589367552,0.054995417048579284,0.1686526122823098,0.3373052245646196,Гончаров,Обрыв
0.22110552763819097,0.15303791685701235,0.07172224760164458,0.1845591594335313,0.3695751484696208,Гончаров,Обрыв
0.2438037430450177,0.1426403641881639,0.0753667172483561,0.16590794132524025,0.37228123419322207,Гончаров,Обрыв
0.22347266881028938,0.1495176848874598,0.08239549839228295,0.17363344051446947,0.3709807073954984,Гончаров,Обрыв
0.2308102345415778,0.1439232409381663,0.07942430703624734,0.15458422174840086,0.39125799573560766,Гончаров,Обрыв
0.21064682312535776,0.15283342873497424,0.05266170578133944,0.17115054378935318,0.4127074985689754,Гончаров,Обрыв
0.2573248407643312,0.15966029723991507,0.06666666666666667,0.17239915074309978,0.34394904458598724,Гончаров,Обрыв
0.2073778664007976,0.22765038218677303,0.05982053838484546,0.1807909604519774,0.3243602525756065,Гончаров,Обрыв
0.22859664607237423,0.19093851132686085,0.0629596940276552,0.17711091497499265,0.3403942335981171,Гончаров,Обрыв
0.22509378907878283,0.17924135056273446,0.06419341392246769,0.17507294706127552,0.3563984993747395,Гончаров,Обрыв
0.210006373486297,0.2045889101338432,0.06405353728489484,0.2001274697259401,0.32122370936902483,Гончаров,Обрыв
0.23268921095008052,0.15901771336553946,0.07206119162640902,0.1823671497584541,0.3538647342995169,Гончаров,Обрыв
0.20189850310332239,0.20847024461482294,0.07301935012778386,0.19751734209565536,0.31909456005841547,Гончаров,Обрыв
0.2191142191142191,0.20046620046620048,0.050893550893550896,0.1864801864801865,0.34304584304584307,Гончаров,Обрыв
0.2269216623758735,0.14821625597646193,0.08201544685546157,0.1875689591761677,0.3552776756160353,Гончаров,Обрыв
0.20972561803857648,0.2537353979896767,0.05324640043466449,0.19451236077152947,0.2887802227655528,Гончаров,Обрыв
0.20988593155893537,0.20836501901140683,0.06273764258555133,0.18098859315589352,0.3380228136882129,Гончаров,Обрыв
0.22739916550764952,0.19923504867872044,0.07475660639777469,0.1835883171070932,0.3150208623087622,Гончаров,Обрыв
0.21841919548341568,0.17889908256880735,0.0779816513761468,0.17184191954834158,0.35285815102328866,Гончаров,Обрыв
0.21483516483516482,0.22774725274725274,0.07774725274725275,0.1717032967032967,0.307967032967033,Гончаров,Обрыв
0.23771580345285526,0.15582115980522354,0.07923860115095174,0.15582115980522354,0.3714032757857459,Гончаров,Обрыв
0.1921833676168087,0.2418454305024978,0.05847781369379959,0.1886570672935645,0.3188363208933294,Гончаров,Обрыв
0.2240137221269297,0.18181818181818182,0.06449399656946826,0.19759862778730702,0.3320754716981132,Горький,В людях
0.23889845094664372,0.20068846815834768,0.05748709122203098,0.18175559380378659,0.32117039586919105,Горький,В людях
0.20104952443424073,0.2217120367333552,0.05837979665464087,0.1984257133486389,0.32043292882912433,Горький,В людях
0.19643882825962092,0.24181504882251578,0.06002297530155083,0.18696151636990235,0.3147616312464101,Горький,В людях
0.21815519765739386,0.18301610541727673,0.057833089311859445,0.19363103953147878,0.34736456808199123,Горький,В людях
0.2055072463768116,0.2373913043478261,0.04753623188405797,0.19855072463768117,0.3110144927536232,Горький,В людях
0.2029181302350716,0.20643069440691705,0.07403404485274251,0.1764388003242367,0.34017833018103216,Горький,В людях
0.20677083333333332,0.23177083333333334,0.06510416666666667,0.1875,0.30885416666666665,Горький,В людях
0.19450654742893644,0.2555094219099329,0.053976365378473334,0.17534334078569147,0.3206643244969658,Горький,В людях
0.20262123197903015,0.2705111402359109,0.04351245085190039,0.18060288335517694,0.30275229357798167,Горький,В людях
0.2161594963273872,0.20173137460650578,0.06269674711437566,0.18835257082896117,0.3310598111227702,Горький,В людях
0.2255307416597739,0.22415219189412738,0.05596912048524952,0.18775847808105872,0.30658946787979047,Горький,В людях
0.22759315206445116,0.198053037932192,0.062101376300772074,0.18126888217522658,0.3309835515273582,Горький,В людях
0.23609845031905197,0.18979033728350045,0.06271649954421149,0.19051959890610756,0.32087511394712853,Горький,В людях
0.21580439404677534,0.22997873848334516,0.04748405386250886,0.19383416017009214,0.3128986534372785,Горький,Детство
0.24727148703956345,0.19167803547066847,0.0470668485675307,0.18860845839017734,0.32537517053206005,Горький,Детство
0.2229871296019156,0.19604908709967075,0.04938641125411553,0.1993415145166118,0.3322358575276863,Горький,Детство
0.22297297297297297,0.19358108108108107,0.05067567567567568,0.20067567567567568,0.3320945945945946,Горький,Детство
0.22759643916913946,0.21928783382789319,0.0456973293768546,0.18427299703264094,0.3231454005934718,Горький,Детство
0.2420749279538905,0.17723342939481268,0.0553314121037464,0.1968299711815562,0.3285302593659942,Горький,Детство
0.2352,0.18528,0.05408,0.1888,0.33664,Горький,Детство
0.22650056625141562,0.18941109852774632,0.058323895809739526,0.18346545866364666,0.34229898074745185,Горький,Детство
0.21864324060517326,0.2114852773710753,0.061005368472425575,0.19359036928583048,0.3152757442654954,Горький,Детство
0.23224043715846995,0.2114071038251366,0.05703551912568306,0.18545081967213115,0.31386612021857924,Горький,Мать
0.23616236162361623,0.21356088560885608,0.05581180811808118,0.16789667896678967,0.32656826568265684,Горький,Мать
0.22824974411463664,0.17911975435005117,0.05424769703172978,0.18219037871033777,0.3561924257932446,Горький,Мать
0.20529443544030254,0.1998919502971367,0.05564559697460832,0.17936250675310642,0.35980551053484605,Горький,Мать
0.2620766240977235,0.15880066629650194,0.06662965019433648,0.16379789006107717,0.34869516935036093,Горький,Мать
0.24874231414197875,0.17104527669088876,0.05030743432084964,0.16657350475125768,0.36333147009502514,Горький,Мать
0.26056745801968734,0.17429067747539084,0.06022003474232773,0.16444701795020267,0.3404748118123914,Горький,Мать
0.24459320288362513,0.19052523171987643,0.053553038105046344,0.17507723995880536,0.33625128733264675,Горький,Мать
0.22786069651741295,0.1890547263681592,0.05970149253731343,0.1746268656716418,0.34875621890547265,Горький,Мать
0.23182819383259912,0.15308370044052863,0.06552863436123348,0.17951541850220265,0.3700440528634361,Горький,Мать
0.22042139384116693,0.20313344138303618,0.050243111831442464,0.17936250675310642,0.34683954619124796,Горький,Мать
0.21921515561569688,0.2268831754623365,0.03112313937753721,0.19891745602165087,0.32386107352277854,Горький,Мать
0.2216293134115973,0.22767698327997155,0.056207755247242974,0.19316969050160085,0.30131625755958735,Горький,Мать
0.228152799581371,0.17634746206174778,0.05442176870748299,0.18315018315018314,0.3579277864992151,Горький,Мать
0.22622478386167147,0.2132564841498559,0.05403458213256484,0.19560518731988472,0.31087896253602304,Горький,Мать
0.21213292117465224,0.22952086553323028,0.05873261205564142,0.18006182380216385,0.31955177743431223,Горький,Мать
0.219155165202844,0.1974069427017984,0.04558762024257633,0.1974069427017984,0.34044332915098285,Горький,Мать
0.2498570611778159,0.16981132075471697,0.04345340194396798,0.19668381932532875,0.3401943967981704,Горький,Мать
0.2354280510018215,0.20901639344262296,0.04599271402550091,0.18214936247723132,0.3274134790528233,Горький,Мать
0.2414928649835346,0.18441273326015367,0.04939626783754116,0.1783754116355653,0.34632272228320526,Горький,Мать
0.24407252440725244,0.200836820083682,0.05113900511390051,0.17433751743375175,0.3296141329614133,Горький,Мать
0.21465786731503994,0.2393192080583536,0.046891281695032996,0.17228204237582495,0.3268496005557485,Горький,Мать
0.2191965489350229,0.20409813966028578,0.05634942032892963,0.18441628471286062,0.33593960636290104,Горький,Мать
0.17300581088219757,0.29212889593238245,0.056259904912836764,0.1999471737982039,0.2786582144743793,Горький,Мои университеты
0.19588292055323256,0.25989064007719526,0.05853972338372467,0.1894499839176584,0.2962367320681891,Горький,Мои университеты
0.18688981868898186,0.24476987447698745,0.06415620641562064,0.18549511854951187,0.3186889818688982,Горький,Мои университеты
0.19042699724517906,0.2393250688705234,0.060261707988980714,0.2100550964187328,0.299931129476584,Горький,Мои университеты
0.21998355263157895,0.21546052631578946,0.05921052631578947,0.18174342105263158,0.3236019736842105,Горький,Мои университеты
0.22404779686333084,0.23338312173263628,0.05041075429424944,0.1840926064227035,0.30806572068707994,Горький,Мои университеты
0.20065312046444123,0.22097242380261248,0.05805515239477504,0.2079100145137881,0.3124092888243832,Горький,Мои университеты
0.2178528347406514,0.195416164053076,0.06875753920386007,0.17997587454764777,0.33799758745476477,Горький,Старуха Изергиль
0.21547458389563653,0.27080521817363923,0.04633378317588844,0.1938821412505623,0.27350427350427353,Горький,Челкаш
0.22265275707898657,0.23189269746646796,0.048286140089418776,0.1946348733233979,0.3025335320417288,Горький,Челкаш
0.28171091445427726,0.19948377581120944,0.06452802359882005,0.16150442477876106,0.29277286135693215,Достоевский,Бедные люди
0.24266503667481662,0.19987775061124693,0.09810513447432763,0.17603911980440098,0.2833129584352078,Достоевский,Бедные люди
0.2309069212410501,0.2022673031026253,0.08860381861575178,0.18048926014319808,0.2977326968973747,Достоевский,Бедные люди
0.25205716760502384,0.18362927674317886,0.07145950627977479,0.15331312256388047,0.3395409268081421,Достоевский,Бедные люди
0.2803203661327231,0.18392448512585813,0.08581235697940504,0.15789473684210525,0.2920480549199085,Достоевский,Бедные люди
0.28347714924896134,0.14924896132949825,0.087248322147651,0.15947587088526685,0.3205496963886226,Достоевский,Бедные люди
0.271667662881052,0.20203227734608487,0.07591153616258219,0.16557083084279736,0.2848176927674836,Достоевский,Бедные люди
0.26194184839044654,0.1656282450674974,0.0926791277258567,0.15628245067497404,0.32346832814122534,Достоевский,Бедные люди
0.2522354694485842,0.27309985096870343,0.07190760059612519,0.19560357675111772,0.20715350223546944,Достоевский,Братья Карамазовы
0.23707533234859676,0.2653865091088134,0.06991629739044805,0.18783850320039389,0.2397833579517479,Достоевский,Братья Карамазовы
0.2615882141573841,0.20409629895795903,0.063600431189364,0.19008264462809918,0.28063241106719367,Достоевский,Братья Карамазовы
0.2709863588667366,0.25209863588667364,0.07109129066107031,0.17366211962224554,0.23216159496327388,Достоевский,Братья Карамазовы
0.27260869565217394,0.1973913043478261,0.07347826086956522,0.16,0.2965217391304348,Достоевский,Братья Карамазовы
0.26905684754521964,0.20897932816537468,0.07428940568475452,0.1834625322997416,0.26421188630490955,Достоевский,Братья Карамазовы
0.25678233438485804,0.22712933753943218,0.07034700315457414,0.19652996845425869,0.24921135646687698,Достоевский,Братья Карамазовы
0.281929347826087,0.1800271739130435,0.07778532608695653,0.16949728260869565,0.2907608695652174,Достоевский,Братья Карамазовы
0.30096051227321235,0.1807186054784774,0.07399501956599075,0.18214158662397723,0.2621842760583422,Достоевский,Братья Карамазовы
0.26569563033651433,0.1496735308890005,0.06077348066298342,0.17980914113510799,0.34404821697639376,Достоевский,Братья Карамазовы
0.2555746140651801,0.2034305317324185,0.07821612349914236,0.1574614065180103,0.3053173241852487,Достоевский,Братья Карамазовы
0.27164634146341465,0.23353658536585367,0.061890243902439024,0.18170731707317073,0.25121951219512195,Достоевский,Братья Карамазовы
0.2696461824953445,0.17206703910614526,0.07411545623836127,0.18286778398510242,0.30130353817504657,Достоевский,Братья Карамазовы
0.25608011444921314,0.20057224606580829,0.07954220314735336,0.15793991416309014,0.30586552217453505,Достоевский,Братья Карамазовы
0.2536040011768167,0.18887908208296558,0.06972639011473963,0.18211238599588114,0.3056781406295969,Достоевский,Братья Карамазовы
0.29160012775471095,0.173427020121367,0.08527626956244011,0.15745768125199616,0.29223890130948577,Достоевский,Братья Карамазовы
0.2796296296296296,0.18407407407407408,0.08518518518518518,0.1685185185185185,0.2825925925925926,Достоевский,Братья Карамазовы
0.2321523003701745,0.23611845584346908,0.07059756742464304,0.18455843469063987,0.2765732416710735,Достоевский,Братья Карамазовы
0.25386100386100385,0.23817567567567569,0.07939189189189189,0.16988416988416988,0.25868725868725867,Достоевский,Братья Карамазовы
0.30819851933095693,0.16643816835755415,0.08143679736769947,0.18453523443926514,0.25939128050452426,Достоевский,Братья Карамазовы
0.2633557578155916,0.22160664819944598,0.06410763751483974,0.1808468539770479,0.27008310249307477,Достоевский,Братья Карамазовы
0.2604133545310016,0.21399046104928457,0.065818759936407,0.19109697933227346,0.2686804451510334,Достоевский,Братья Карамазовы
0.2722886511432767,0.2475351374029788,0.06817705055590519,0.18900776169498637,0.22299139920285294,Достоевский,Братья Карамазовы
0.2923638576209309,0.21600243383024034,0.06753878916945542,0.17432309096440524,0.24977182841496806,Достоевский,Братья Карамазовы
0.26746575342465756,0.18561643835616437,0.05719178082191781,0.1695205479452055,0.3202054794520548,Достоевский,Братья Карамазовы
0.2718470104091019,0.22585330428467684,0.07552650689905592,0.1842168966351973,0.24255628177196806,Достоевский,Братья Карамазовы
0.25098039215686274,0.20294117647058824,0.07124183006535947,0.18235294117647058,0.29248366013071897,Достоевский,Братья Карамазовы
0.2944888514934792,0.16870004206983594,0.05763567522086664,0.18763146823727386,0.2915439629785444,Достоевский,Братья Карамазовы
0.28030954428202925,0.19260533104041272,0.058469475494411005,0.17884780739466896,0.2897678417884781,Достоевский,Братья Карамазовы
0.27476190476190476,0.17904761904761904,0.054285714285714284,0.18571428571428572,0.3061904761904762,Достоевский,Братья Карамазовы
0.26138978370915783,0.17625402669121032,0.06672802577082375,0.1753336401288541,0.320294523699954,Достоевский,Братья Карамазовы
0.25870646766169153,0.17512437810945275,0.08159203980099503,0.1781094527363184,0.30646766169154227,Достоевский,Братья Карамазовы
0.2586396050466264,0.22490400438837083,0.0693911135490949,0.18266593527153044,0.2643993417443774,Достоевский,Братья Карамазовы
0.3108308605341246,0.1650593471810089,0.08271513353115727,0.16283382789317508,0.2785608308605341,Достоевский,Братья Карамазовы
0.2913715389568577,0.180296200901481,0.0798454603992273,0.1654861558274308,0.28300064391500324,Достоевский,Братья Карамазовы
0.2662126147468167,0.19840094758661533,0.08291382884216761,0.19307077287533314,0.25940183594906724,Достоевский,Братья Карамазовы
0.23892100192678228,0.2103403982016699,0.08220937700706486,0.21001926782273603,0.25850995504174695,Достоевский,Братья Карамазовы
0.27530920751259735,0.1722400366468163,0.0673385249656436,0.157581310123683,0.3275309207512597,Достоевский,Братья Карамазовы
0.27378265075782005,0.18284424379232506,0.06578523057078361,0.18510158013544017,0.2924862947436311,Достоевский,Братья Карамазовы
